rental_cost,price_reduction_amount,dimension,rooms,bathrooms,elevator,terrace,air_conditioning,balcony,pool,city,district,type,floor,scraping_date
1380.0,0.0,65.0,3.0,1.0,0.0,0.0,0.0,,0.0,Barcelona,Sants - Montjuïc,Piso,2ª,17-03-2024 | 13:41
1650.0,0.0,85.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,Barcelona,Sants - Montjuïc,Piso,1ª,17-03-2024 | 13:42
1400.0,0.0,65.0,3.0,1.0,1.0,0.0,0.0,,0.0,Barcelona,Sants - Montjuïc,Piso,,17-03-2024 | 13:42
1500.0,0.0,65.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,Barcelona,Sants - Montjuïc,Piso,1ª,17-03-2024 | 13:42
1700.0,0.0,87.0,3.0,2.0,1.0,,0.0,0.0,0.0,Barcelona,Sants - Montjuïc,Piso,,17-03-2024 | 13:42
1400.0,0.0,46.0,2.0,1.0,0.0,,0.0,0.0,0.0,Barcelona,Sants - Montjuïc,Ático,2ª,17-03-2024 | 13:43
1500.0,0.0,88.0,4.0,1.0,0.0,0.0,0.0,,0.0,Barcelona,Sants - Montjuïc,Piso,2ª,17-03-2024 | 13:43
1200.0,0.0,55.0,1.0,1.0,0.0,0.0,0.0,,0.0,Barcelona,Sants - Montjuïc,Piso,,17-03-2024 | 13:43
1200.0,0.0,60.0,2.0,1.0,0.0,,0.0,0.0,0.0,Barcelona,Sants - Montjuïc,Casa adosada,,17-03-2024 | 13:43
1200.0,0.0,50.0,1.0,1.0,0.0,0.0,0.0,,0.0,Barcelona,Sants - Montjuïc,Piso,,17-03-2024 | 13:43
2300.0,0.0,106.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,Barcelona,Sants - Montjuïc,Piso,3ª,17-03-2024 | 13:43
1350.0,,73.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Barcelona,Sants - Montjuïc,Piso,6ª,17-03-2024 | 13:43
1395.0,0.0,53.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,Barcelona,Sants - Montjuïc,Apartamento,,17-03-2024 | 13:44
1640.0,0.0,69.0,3.0,1.0,1.0,0.0,,0.0,0.0,Barcelona,Sants - Montjuïc,Apartamento,,17-03-2024 | 13:44
1695.0,,90.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,Barcelona,Sants - Montjuïc,Apartamento,,17-03-2024 | 13:44
1000.0,0.0,37.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Barcelona,Sants - Montjuïc,Apartamento,,17-03-2024 | 13:44
1300.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Barcelona,Sants - Montjuïc,Apartamento,,17-03-2024 | 13:44
1880.0,,52.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,Barcelona,Sants - Montjuïc,Apartamento,,17-03-2024 | 13:44
2200.0,0.0,75.0,3.0,1.0,1.0,0.0,,0.0,0.0,Barcelona,Sants - Montjuïc,Apartamento,,17-03-2024 | 13:44
1250.0,0.0,30.0,1.0,1.0,1.0,0.0,,0.0,0.0,Barcelona,Sants - Montjuïc,Apartamento,,17-03-2024 | 13:45
1690.0,,65.0,2.0,1.0,1.0,0.0,,0.0,0.0,Barcelona,Sants - Montjuïc,Apartamento,,17-03-2024 | 13:45
1050.0,0.0,40.0,1.0,1.0,1.0,0.0,,0.0,0.0,Barcelona,Sants - Montjuïc,Apartamento,,17-03-2024 | 13:45
1390.0,0.0,48.0,1.0,1.0,1.0,0.0,,0.0,0.0,Barcelona,Sants - Montjuïc,Apartamento,,17-03-2024 | 13:45
1400.0,0.0,62.0,2.0,1.0,1.0,0.0,,0.0,0.0,Barcelona,Sants - Montjuïc,Apartamento,,17-03-2024 | 13:45
1950.0,0.0,90.0,3.0,1.0,1.0,0.0,,0.0,0.0,Barcelona,Sants - Montjuïc,Apartamento,,17-03-2024 | 13:45
1700.0,0.0,65.0,1.0,1.0,1.0,0.0,,0.0,0.0,Barcelona,Sants - Montjuïc,Apartamento,,17-03-2024 | 13:45
1700.0,0.0,105.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,Barcelona,Sants - Montjuïc,Piso,7ª,17-03-2024 | 13:46
1800.0,0.0,95.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,Barcelona,Sants - Montjuïc,Piso,2ª,17-03-2024 | 13:46
1950.0,0.0,90.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Barcelona,Sants - Montjuïc,Apartamento,,17-03-2024 | 13:46
1600.0,0.0,55.0,2.0,1.0,0.0,0.0,,0.0,0.0,Barcelona,Sants - Montjuïc,Apartamento,,17-03-2024 | 13:46
880.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Barcelona,Sants - Montjuïc,Estudio,,17-03-2024 | 13:47
1490.0,0.0,45.0,2.0,1.0,0.0,0.0,,0.0,0.0,Barcelona,Sants - Montjuïc,Apartamento,,17-03-2024 | 13:47
1320.0,0.0,60.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Barcelona,Sants - Montjuïc,Apartamento,,17-03-2024 | 13:47
1650.0,0.0,67.0,3.0,2.0,0.0,,0.0,0.0,0.0,Barcelona,Sants - Montjuïc,Piso,bajo,17-03-2024 | 13:48
690.0,0.0,35.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Barcelona,Sants - Montjuïc,Piso,bajo,17-03-2024 | 13:48
1550.0,0.0,80.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,Barcelona,Sants - Montjuïc,Piso,,17-03-2024 | 13:48
1990.0,0.0,106.0,2.0,2.0,1.0,0.0,,0.0,0.0,Barcelona,Sants - Montjuïc,Apartamento,,17-03-2024 | 13:49
1990.0,0.0,73.0,2.0,2.0,1.0,0.0,,0.0,0.0,Barcelona,Sants - Montjuïc,Apartamento,,17-03-2024 | 13:49
1450.0,0.0,60.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,Barcelona,Sants - Montjuïc,Apartamento,,17-03-2024 | 13:49
1495.0,0.0,43.0,2.0,1.0,1.0,0.0,,0.0,0.0,Barcelona,Sants - Montjuïc,Apartamento,,17-03-2024 | 13:49
1535.0,0.0,58.0,1.0,1.0,1.0,0.0,,0.0,0.0,Barcelona,Sants - Montjuïc,Apartamento,,17-03-2024 | 13:49
1490.0,0.0,45.0,1.0,1.0,1.0,0.0,,0.0,0.0,Barcelona,Sants - Montjuïc,Apartamento,,17-03-2024 | 13:49
3000.0,0.0,90.0,3.0,1.0,1.0,0.0,,0.0,0.0,Barcelona,Sants - Montjuïc,Apartamento,,17-03-2024 | 13:49
1350.0,,73.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Barcelona,Sants - Montjuïc,Piso,,17-03-2024 | 13:50
1450.0,0.0,70.0,2.0,1.0,0.0,0.0,,0.0,0.0,Barcelona,Sants - Montjuïc,Apartamento,,17-03-2024 | 13:50
2180.0,0.0,54.0,2.0,1.0,0.0,0.0,,0.0,0.0,Barcelona,Sants - Montjuïc,Apartamento,,17-03-2024 | 13:50
1880.0,0.0,54.0,2.0,1.0,0.0,0.0,,0.0,0.0,Barcelona,Sants - Montjuïc,Apartamento,,17-03-2024 | 13:50
2030.0,0.0,54.0,2.0,1.0,0.0,0.0,,0.0,0.0,Barcelona,Sants - Montjuïc,Apartamento,,17-03-2024 | 13:50
1450.0,0.0,69.0,2.0,1.0,0.0,0.0,,0.0,0.0,Barcelona,Sants - Montjuïc,Apartamento,,17-03-2024 | 13:51
1500.0,,60.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Barcelona,Sants - Montjuïc,Apartamento,,17-03-2024 | 13:51
1395.0,0.0,60.0,2.0,1.0,0.0,0.0,,0.0,0.0,Barcelona,Sants - Montjuïc,Apartamento,,17-03-2024 | 13:51
1300.0,0.0,60.0,3.0,1.0,0.0,0.0,,0.0,0.0,Barcelona,Sants - Montjuïc,Apartamento,,17-03-2024 | 13:51
1390.0,0.0,55.0,2.0,1.0,0.0,0.0,,0.0,0.0,Barcelona,Sants - Montjuïc,Apartamento,,17-03-2024 | 13:51
1390.0,0.0,47.0,2.0,1.0,0.0,0.0,,0.0,0.0,Barcelona,Sants - Montjuïc,Apartamento,,17-03-2024 | 13:51
1550.0,0.0,60.0,3.0,1.0,0.0,0.0,0.0,,0.0,Barcelona,Sants - Montjuïc,Piso,5ª,17-03-2024 | 13:51
1050.0,0.0,62.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Barcelona,Sants - Montjuïc,Piso,3ª,17-03-2024 | 13:51
1600.0,0.0,99.0,3.0,2.0,1.0,,0.0,0.0,0.0,Barcelona,Sants - Montjuïc,Apartamento,,17-03-2024 | 13:51
1650.0,0.0,52.0,1.0,1.0,1.0,,0.0,0.0,0.0,Barcelona,Sants - Montjuïc,Apartamento,,17-03-2024 | 13:51
800.0,0.0,50.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Barcelona,Sants - Montjuïc,Piso,5ª,17-03-2024 | 13:52
800.0,0.0,50.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Barcelona,Sants - Montjuïc,Piso,2ª,17-03-2024 | 13:52
2300.0,0.0,60.0,2.0,1.0,1.0,,0.0,0.0,0.0,Barcelona,Sants - Montjuïc,Piso,,17-03-2024 | 13:52
1480.0,0.0,100.0,1.0,1.0,0.0,,0.0,0.0,0.0,Barcelona,Sants - Montjuïc,Planta baja,bajo,17-03-2024 | 13:52
1800.0,0.0,87.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,Barcelona,Sants - Montjuïc,Piso,3ª,17-03-2024 | 13:52
900.0,0.0,160.0,1.0,1.0,0.0,0.0,,0.0,0.0,Barcelona,Sants - Montjuïc,Planta baja,,17-03-2024 | 13:53
1200.0,0.0,70.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,Barcelona,Sants - Montjuïc,Piso,,17-03-2024 | 13:53
2000.0,0.0,150.0,5.0,2.0,0.0,0.0,0.0,,0.0,Barcelona,Sants - Montjuïc,Piso,,17-03-2024 | 13:53
1140.0,0.0,67.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,Barcelona,Horta - Guinardó,Piso,bajo,17-03-2024 | 13:15
1100.0,0.0,85.0,2.0,1.0,1.0,0.0,,0.0,0.0,Barcelona,Horta - Guinardó,Piso,4ª,17-03-2024 | 13:15
1995.0,0.0,138.0,4.0,3.0,1.0,1.0,,0.0,0.0,Barcelona,Horta - Guinardó,Piso,,17-03-2024 | 13:15
2300.0,0.0,140.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,Barcelona,Horta - Guinardó,Ático,5ª,17-03-2024 | 13:16
1250.0,0.0,70.0,2.0,1.0,0.0,0.0,,0.0,0.0,Barcelona,Horta - Guinardó,Dúplex,,17-03-2024 | 13:16
3200.0,,,4.0,2.0,0.0,0.0,0.0,0.0,0.0,Barcelona,Horta - Guinardó,Piso,4ª,17-03-2024 | 13:16
2850.0,0.0,140.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,Barcelona,Horta - Guinardó,Ático,4ª,17-03-2024 | 13:16
1950.0,,84.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Barcelona,Horta - Guinardó,Ático,15,17-03-2024 | 13:16
1400.0,0.0,72.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,Barcelona,Horta - Guinardó,Piso,9ª,17-03-2024 | 13:17
690.0,0.0,78.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,Barcelona,Horta - Guinardó,Piso,,17-03-2024 | 13:17
1350.0,0.0,70.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Barcelona,Horta - Guinardó,Piso,,17-03-2024 | 13:17
2800.0,0.0,,5.0,3.0,0.0,1.0,0.0,0.0,0.0,Barcelona,Horta - Guinardó,Ático,4ª,17-03-2024 | 13:19
2600.0,0.0,,5.0,2.0,0.0,1.0,0.0,0.0,0.0,Barcelona,Horta - Guinardó,Dúplex,2ª,17-03-2024 | 13:19
