,city,district,type,rental_cost,price_reduction_amount,dimension,rooms,bathrooms,elevator,terrace,air_conditioning,balcony,pool,floor,scraping_date
0,Madrid,Chamartin,Piso,5000.0,0,315,4,5,1,1,1,0,0,9ª,16-03-2024 | 13:24
1,Madrid,Salamanca,Ático,2600.0,0,34,1,1,1,1,0,0,0,4ª,16-03-2024 | 13:24
2,Madrid,Salamanca,Piso,2900.0,0,60,1,1,1,1,0,0,0,1ª,16-03-2024 | 13:24
3,Madrid,Salamanca,Piso,2450.0,0,90,1,1,1,0,1,1,0,4ª,16-03-2024 | 13:24
4,Madrid,Salamanca,Piso,3550.0,0,100,2,2,1,1,0,0,0,1ª,16-03-2024 | 13:24
5,Madrid,Salamanca,Piso,2900.0,0,60,1,1,1,1,0,0,0,3ª,16-03-2024 | 13:24
6,Madrid,Arganzuela,Piso,1700.0,0,96,2,2,1,0,1,0,0,5ª,16-03-2024 | 13:24
7,Madrid,Salamanca,Piso,5900.0,500,332,5,3,1,1,1,0,0,,16-03-2024 | 13:24
8,Madrid,Chamberi,Piso,2400.0,0,170,3,2,1,0,1,0,0,2ª,16-03-2024 | 13:24
9,Madrid,Retiro,Piso,2500.0,0,100,3,2,1,0,1,0,0,3ª,16-03-2024 | 13:24
10,Madrid,Villaverde,Piso,870.0,50,58,2,1,1,0,0,0,0,,16-03-2024 | 13:24
11,Madrid,Retiro,Piso,1750.0,0,120,3,2,1,1,0,1,0,7ª,16-03-2024 | 13:24
12,Madrid,Salamanca,Piso,1100.0,0,50,1,1,1,0,1,0,0,2ª,16-03-2024 | 13:24
13,Madrid,Chamartin,Piso,2790.0,210,150,3,2,1,0,1,0,0,8ª,16-03-2024 | 13:24
14,Madrid,Chamberi,Piso,1950.0,0,74,2,2,1,0,1,0,1,bajo,16-03-2024 | 13:24
15,Madrid,Puente de Vallecas,Dúplex,850.0,0,75,1,2,0,0,1,0,0,bajo,16-03-2024 | 13:24
16,Madrid,Villaverde,Piso,990.0,0,58,3,1,0,0,0,0,0,,16-03-2024 | 13:24
17,Madrid,Ciudad Lineal,Piso,1415.0,115,101,2,2,1,1,0,0,1,,16-03-2024 | 13:24
18,Madrid,Arganzuela,Piso,1100.0,0,52,2,1,1,0,1,0,0,,16-03-2024 | 13:24
19,Madrid,Ciudad Lineal,Piso,750.0,0,49,1,1,0,0,0,0,0,2ª,16-03-2024 | 13:24
20,Madrid,Villaverde,Piso,1000.0,0,72,3,1,0,1,0,0,0,3ª,16-03-2024 | 13:24
21,Madrid,Puente de Vallecas,Piso,980.0,0,60,3,1,0,0,0,0,0,,16-03-2024 | 13:24
22,Madrid,Villaverde,Piso,870.0,80,57,2,1,1,0,0,0,0,,16-03-2024 | 13:24
23,Madrid,Fuencarral-El Pardo,Piso,1200.0,100,88,3,1,1,1,0,0,0,4ª,16-03-2024 | 13:24
24,Madrid,Arganzuela,Piso,825.0,70,54,1,1,0,0,0,0,0,1ª,16-03-2024 | 13:24
25,Madrid,Chamberi,Piso,2000.0,0,107,3,2,1,0,1,0,0,7ª,16-03-2024 | 13:24
26,Madrid,Hortaleza,Piso,1995.0,130,93,2,2,1,0,1,0,0,2ª,16-03-2024 | 13:24
27,Madrid,Hortaleza,Piso,1840.0,0,51,1,1,1,0,1,0,0,3ª,16-03-2024 | 13:24
28,Madrid,Villaverde,Planta baja,1895.0,0,80,2,1,1,1,0,0,0,bajo,16-03-2024 | 13:24
29,Madrid,Retiro,Piso,1750.0,50,105,3,2,0,0,1,0,0,5ª,16-03-2024 | 13:24
30,Madrid,Retiro,Piso,1950.0,0,94,3,1,1,0,1,0,0,4ª,16-03-2024 | 13:24
31,Madrid,Hortaleza,Ático,1499.0,26,60,2,1,1,1,0,0,0,5ª,16-03-2024 | 13:24
32,Madrid,Villaverde,Piso,1465.0,0,45,1,1,1,0,1,0,0,6ª,16-03-2024 | 13:24
33,Madrid,Hortaleza,Piso,1125.0,0,64,1,1,1,0,0,0,0,4ª,16-03-2024 | 13:24
34,Madrid,Salamanca,Dúplex,1800.0,115,85,1,2,1,0,1,0,0,bajo,16-03-2024 | 13:24
35,Madrid,Chamartin,Piso,1700.0,0,60,2,1,0,0,1,1,0,1ª,16-03-2024 | 13:24
36,Madrid,Chamartin,Piso,1500.0,0,68,2,1,1,0,0,0,0,2ª,16-03-2024 | 13:24
37,Madrid,Centro,Ático,1500.0,500,90,3,1,1,0,0,0,0,4ª,16-03-2024 | 13:24
38,Madrid,Villaverde,Piso,955.0,0,45,1,1,1,0,0,0,0,6ª,16-03-2024 | 13:24
39,Madrid,Vicálvaro,Piso,1235.0,0,85,2,2,1,0,1,0,0,5ª,16-03-2024 | 13:24
40,Madrid,Salamanca,Piso,1950.0,0,70,2,2,1,0,1,0,0,,16-03-2024 | 13:24
41,Madrid,Latina,Piso,950.0,45,54,1,1,0,0,1,0,0,bajo,16-03-2024 | 13:24
42,Madrid,Centro,Piso,4675.0,0,145,3,3,1,0,1,0,0,3ª,16-03-2024 | 13:24
43,Madrid,Centro,Piso,2400.0,0,50,1,1,1,0,0,1,0,3ª,16-03-2024 | 13:24
44,Madrid,Centro,Piso,2300.0,0,50,1,1,1,0,0,1,0,1ª,16-03-2024 | 13:24
45,Madrid,Salamanca,Piso,12000.0,0,415,4,5,1,0,1,0,0,7ª,16-03-2024 | 13:24
46,Madrid,Moncloa-Aravaca,Piso,2300.0,0,73,2,2,1,0,1,0,0,5ª,16-03-2024 | 13:24
47,Madrid,Tetuan,Piso,2200.0,300,45,1,1,1,1,0,1,0,13ª,16-03-2024 | 13:24
48,Madrid,Salamanca,Piso,3800.0,700,163,3,4,1,1,0,0,0,5ª,16-03-2024 | 13:24
49,Madrid,Centro,Loft,2200.0,0,57,1,1,1,0,1,0,0,bajo,16-03-2024 | 13:24
50,Madrid,Chamartin,Piso,2200.0,0,132,2,2,1,0,1,0,0,10ª,16-03-2024 | 13:24
51,Madrid,San Blas,Piso,930.0,0,51,2,1,0,0,0,0,0,3ª,16-03-2024 | 13:24
52,Madrid,Chamberi,Piso,2900.0,0,160,3,3,1,0,1,0,0,1ª,16-03-2024 | 13:24
53,Madrid,Villaverde,Piso,965.0,0,55,2,2,1,1,1,0,0,1ª,16-03-2024 | 13:24
54,Madrid,Hortaleza,Piso,2100.0,0,135,2,3,1,1,0,1,0,4ª,16-03-2024 | 13:24
55,Madrid,Chamartin,Piso,5850.0,650,350,4,3,1,0,1,0,0,3ª,16-03-2024 | 13:24
56,Madrid,Hortaleza,Piso,1450.0,0,122,2,2,1,0,1,0,0,3ª,16-03-2024 | 13:24
57,Madrid,Centro,Ático,2850.0,150,110,3,2,1,1,0,1,0,,16-03-2024 | 13:24
58,Madrid,Centro,Ático,2650.0,200,150,4,3,1,0,1,0,0,,16-03-2024 | 13:24
59,Madrid,Tetuan,Piso,1800.0,0,92,2,2,1,0,0,0,0,bajo,16-03-2024 | 13:24
60,Madrid,Tetuan,Piso,3650.0,0,220,3,3,1,0,1,0,0,7ª,16-03-2024 | 13:25
61,Madrid,Ciudad Lineal,Piso,1300.0,0,78,2,2,1,0,1,0,0,7ª,16-03-2024 | 13:25
62,Madrid,Carabanchel,Piso,890.0,40,50,2,1,0,1,0,0,0,4ª,16-03-2024 | 13:25
63,Madrid,Tetuan,Estudio,1200.0,100,24,1,1,0,0,1,0,0,bajo,16-03-2024 | 13:25
64,Madrid,Moncloa-Aravaca,Piso,2300.0,0,251,4,3,1,1,1,0,0,1ª,16-03-2024 | 13:25
65,Madrid,Chamartin,Piso,3200.0,0,162,4,3,1,0,1,0,0,1ª,16-03-2024 | 13:25
66,Madrid,Usera,Piso,1160.0,0,68,3,1,0,1,0,0,0,,16-03-2024 | 13:25
67,Madrid,Chamberi,Piso,3300.0,0,210,4,3,1,0,1,0,0,3ª,16-03-2024 | 13:25
68,Madrid,Moncloa-Aravaca,Piso,2450.0,150,153,3,3,1,1,1,0,0,bajo,16-03-2024 | 13:25
69,Madrid,Chamartin,Piso,3500.0,250,272,5,5,1,0,1,0,0,2ª,16-03-2024 | 13:25
70,Madrid,Ciudad Lineal,Piso,1500.0,0,36,1,1,0,0,0,1,0,3ª,16-03-2024 | 13:25
71,Madrid,Moncloa-Aravaca,Piso,1750.0,0,116,2,2,1,1,0,0,0,5ª,16-03-2024 | 13:25
72,Madrid,Centro,Piso,1800.0,450,95,2,1,1,0,1,1,0,2ª,16-03-2024 | 13:25
73,Madrid,Ciudad Lineal,Piso,1100.0,100,83,2,1,1,1,0,0,0,2ª,16-03-2024 | 13:25
74,Madrid,Moncloa-Aravaca,Piso,1400.0,0,111,2,2,1,0,0,0,1,7ª,16-03-2024 | 13:25
75,Madrid,Centro,Piso,2100.0,0,110,2,2,0,0,1,1,0,2ª,16-03-2024 | 13:25
76,Madrid,Ciudad Lineal,Piso,2150.0,0,120,4,2,1,0,1,0,0,1ª,16-03-2024 | 13:25
77,Madrid,Usera,Apartamento,1060.0,0,58,3,1,0,1,0,0,0,3ª,16-03-2024 | 13:25
78,Madrid,Chamartin,Casa adosada,4500.0,0,200,4,4,0,0,1,0,0,,16-03-2024 | 13:25
79,Madrid,Centro,Piso,1700.0,0,67,1,1,1,0,1,0,0,2ª,16-03-2024 | 13:25
80,Madrid,Villaverde,Piso,1198.0,0,102,3,2,1,0,0,0,0,6ª,16-03-2024 | 13:25
81,Madrid,Ciudad Lineal,Piso,1800.0,0,135,5,2,0,1,0,0,0,bajo,16-03-2024 | 13:25
82,Madrid,Salamanca,Ático,2500.0,0,80,2,2,1,1,1,0,0,,16-03-2024 | 13:25
83,Madrid,Salamanca,Piso,3000.0,0,134,2,3,1,1,0,0,0,6ª,16-03-2024 | 13:25
84,Madrid,Chamartin,Piso,4200.0,0,213,4,3,1,1,1,0,0,,16-03-2024 | 13:25
85,Madrid,Moncloa-Aravaca,Casa adosada,3700.0,1000,320,5,6,0,1,0,1,1,,16-03-2024 | 13:25
86,Madrid,Salamanca,Dúplex,15000.0,0,440,5,5,1,1,0,1,0,,16-03-2024 | 13:25
87,Madrid,Tetuan,Ático,2000.0,0,180,2,2,0,1,1,0,0,5ª,16-03-2024 | 13:25
88,Madrid,Tetuan,Piso,1600.0,0,45,1,1,1,0,1,0,0,1ª,16-03-2024 | 13:25
89,Madrid,Chamberi,Piso,2000.0,0,147,4,3,1,1,0,0,0,1ª,16-03-2024 | 13:25
90,Madrid,Chamartin,Piso,1630.0,0,86,3,2,1,0,0,0,0,,16-03-2024 | 13:25
91,Madrid,Tetuan,Piso,1700.0,100,93,3,2,1,1,0,0,0,,16-03-2024 | 13:25
92,Madrid,Salamanca,Ático,2300.0,0,110,2,2,0,1,1,0,0,,16-03-2024 | 13:25
93,Madrid,Centro,Piso,2400.0,0,120,2,2,0,0,1,1,0,3ª,16-03-2024 | 13:25
94,Madrid,Retiro,Piso,1750.0,50,95,2,1,0,0,1,0,0,1ª,16-03-2024 | 13:25
95,Madrid,Salamanca,Piso,1750.0,50,110,3,1,1,0,0,0,0,,16-03-2024 | 13:25
96,Madrid,Arganzuela,Piso,1200.0,0,52,1,1,0,0,0,0,0,3ª,16-03-2024 | 13:25
97,Madrid,Fuencarral-El Pardo,Piso,1150.0,0,90,2,1,0,0,0,0,0,3ª,16-03-2024 | 13:25
98,Madrid,Fuencarral-El Pardo,Piso,1150.0,0,80,2,1,0,0,0,0,0,3ª,16-03-2024 | 13:25
99,Madrid,Chamberi,Piso,2650.0,0,209,4,2,1,0,0,0,0,,16-03-2024 | 13:25
100,Madrid,Centro,Piso,2000.0,0,71,2,1,0,0,0,0,0,15,16-03-2024 | 13:25
101,Madrid,Centro,Piso,1250.0,0,38,0,1,1,0,1,0,0,,16-03-2024 | 13:25
102,Madrid,Chamartin,Piso,1740.0,0,86,2,2,0,0,0,0,0,5ª,16-03-2024 | 13:25
103,Madrid,Chamberi,Apartamento,3200.0,300,160,3,2,1,0,0,0,0,,16-03-2024 | 13:25
104,Madrid,Barajas,Obra Nueva,1505.0,0,125,2,2,0,0,0,0,0,,16-03-2024 | 13:25
105,Madrid,Ciudad Lineal,Piso,1300.0,0,84,2,2,0,0,0,0,0,2ª,16-03-2024 | 13:25
106,Madrid,San Blas,Piso,1850.0,250,175,3,2,0,0,0,0,0,2ª,16-03-2024 | 13:25
107,Madrid,Tetuan,Piso,1500.0,0,45,1,1,1,0,0,0,0,,16-03-2024 | 13:25
108,Madrid,Villa de Vallecas,Obra Nueva,1215.0,0,80,2,2,0,0,0,0,0,3ª,16-03-2024 | 13:25
109,Madrid,Salamanca,Ático,1800.0,0,73,3,1,1,0,0,0,0,,16-03-2024 | 13:25
110,Madrid,Salamanca,Ático,4500.0,0,185,3,3,0,0,0,0,0,4ª,16-03-2024 | 13:25
111,Madrid,Moncloa-Aravaca,Piso,1100.0,0,50,1,1,0,0,0,0,0,5ª,16-03-2024 | 13:25
112,Madrid,Chamartin,Piso,1870.0,300,86,2,2,0,0,0,0,0,6ª,16-03-2024 | 13:25
113,Madrid,Moncloa-Aravaca,Piso,1500.0,0,79,3,2,0,0,0,0,0,1ª,16-03-2024 | 13:25
114,Madrid,Retiro,Piso,1790.0,0,124,4,2,0,0,0,0,0,15,16-03-2024 | 13:25
115,Madrid,Chamberi,Apartamento,3470.0,0,90,2,2,0,0,0,0,0,6ª,16-03-2024 | 13:25
116,Madrid,Chamartin,Piso,1650.0,50,75,2,2,0,0,0,0,0,bajo,16-03-2024 | 13:25
117,Madrid,Centro,Apartamento,1900.0,0,125,1,1,0,0,0,0,0,2ª,16-03-2024 | 13:25
118,Madrid,San Blas,Piso,1150.0,100,90,2,2,0,0,0,0,0,4ª,16-03-2024 | 13:25
119,Madrid,Chamberi,Piso,2500.0,0,150,4,3,0,0,0,0,0,6ª,16-03-2024 | 13:25
120,Madrid,Chamartin,Piso,2860.0,0,75,2,2,0,0,0,0,0,7ª,16-03-2024 | 13:25
121,Madrid,Chamartin,Piso,2130.0,0,120,4,3,0,0,0,0,0,2ª,16-03-2024 | 13:25
122,Madrid,San Blas,Piso,1570.0,0,100,3,2,0,0,0,0,0,4ª,16-03-2024 | 13:25
123,Madrid,Moncloa-Aravaca,Piso,1685.0,0,100,4,2,0,0,0,0,0,1ª,16-03-2024 | 13:25
124,Madrid,Moncloa-Aravaca,Piso,899.0,0,35,1,1,0,0,0,0,0,bajo,16-03-2024 | 13:25
125,Madrid,Salamanca,Piso,1550.0,0,90,2,1,0,0,0,0,0,2ª,16-03-2024 | 13:25
126,Madrid,Centro,Piso,1250.0,100,45,2,1,0,0,0,0,0,5ª,16-03-2024 | 13:25
127,Madrid,Latina,Piso,1300.0,0,50,3,1,0,0,0,0,0,4ª,16-03-2024 | 13:25
128,Madrid,Salamanca,Piso,1500.0,300,60,2,1,0,0,0,0,0,4ª,16-03-2024 | 13:25
129,Madrid,Centro,Apartamento,1295.0,0,80,0,0,0,0,0,0,0,,16-03-2024 | 13:25
130,Madrid,San Blas,Piso,1350.0,0,100,3,2,1,0,0,0,0,,16-03-2024 | 13:25
131,Madrid,Chamberi,Piso,1250.0,0,100,2,2,1,0,0,0,0,,16-03-2024 | 13:25
132,Madrid,Retiro,Piso,1600.0,100,56,2,1,0,0,0,0,0,3ª,16-03-2024 | 13:25
133,Madrid,Moncloa-Aravaca,Apartamento,1350.0,0,1,2,1,1,0,0,0,0,,16-03-2024 | 13:25
134,Madrid,Centro,Apartamento,1300.0,0,67,1,1,1,0,0,0,0,,16-03-2024 | 13:25
135,Madrid,Centro,Estudio,1200.0,0,67,0,1,1,0,0,0,0,,16-03-2024 | 13:25
136,Madrid,Tetuan,Estudio,775.0,0,30,0,1,0,0,0,0,0,,16-03-2024 | 13:25
137,Madrid,Tetuan,Estudio,850.0,0,40,0,1,0,0,0,0,0,,16-03-2024 | 13:25
138,Madrid,Centro,Apartamento,1000.0,0,45,1,1,0,0,0,0,0,3ª,16-03-2024 | 13:25
139,Madrid,Chamberi,Piso,3800.0,0,108,3,2,0,0,0,0,0,2ª,16-03-2024 | 13:25
140,Madrid,San Blas,Piso,1400.0,0,71,3,1,0,0,0,0,0,5ª,16-03-2024 | 13:25
141,Madrid,Centro,Piso,1250.0,100,40,1,1,0,0,0,0,0,1ª,16-03-2024 | 13:25
142,Madrid,Salamanca,Estudio,900.0,0,38,0,1,1,0,0,0,0,2ª,16-03-2024 | 13:25
143,Madrid,Hortaleza,Piso,2700.0,0,200,4,3,0,0,0,0,0,3ª,16-03-2024 | 13:25
144,Madrid,Chamartin,Piso,3800.0,400,280,4,2,0,0,0,0,0,7ª,16-03-2024 | 13:25
145,Madrid,Centro,Piso,1350.0,0,78,2,1,0,0,0,0,0,3ª,16-03-2024 | 13:25
146,Madrid,Chamartin,Piso,1200.0,0,78,2,1,0,0,0,0,0,4ª,16-03-2024 | 13:25
147,Madrid,San Blas,Piso,1200.0,0,92,2,2,0,0,0,0,0,1ª,16-03-2024 | 13:25
148,Madrid,Centro,Ático,2850.0,300,160,3,3,0,0,0,0,0,6ª,16-03-2024 | 13:25
149,Madrid,Salamanca,Apartamento,4100.0,0,252,3,4,0,0,0,0,0,6ª,16-03-2024 | 13:25
150,Madrid,Retiro,Piso,1300.0,0,85,3,1,1,0,0,0,0,,16-03-2024 | 13:26
151,Madrid,San Blas,Piso,1125.0,0,51,1,1,0,0,0,0,0,3ª,16-03-2024 | 13:26
152,Madrid,Salamanca,Piso,1300.0,0,45,2,1,0,0,0,0,0,4ª,16-03-2024 | 13:26
153,Madrid,Moncloa-Aravaca,Apartamento,1400.0,0,55,1,1,0,0,0,0,0,2ª,16-03-2024 | 13:26
154,Madrid,San Blas,Piso,980.0,0,40,0,1,1,0,0,0,0,2ª,16-03-2024 | 13:26
155,Madrid,Retiro,Piso,2600.0,0,121,2,2,1,0,0,0,0,,16-03-2024 | 13:26
156,Madrid,Fuencarral-El Pardo,Piso,2400.0,300,210,4,2,0,0,0,0,0,5ª,16-03-2024 | 13:26
157,Madrid,Centro,Apartamento,1800.0,0,50,1,1,0,0,0,0,0,6ª,16-03-2024 | 13:26
158,Madrid,Centro,Ático,2850.0,150,122,3,2,0,0,0,0,0,15,16-03-2024 | 13:26
159,Madrid,San Blas,Casa adosada,3400.0,100,286,5,3,0,0,0,0,0,bajo,16-03-2024 | 13:26
160,Madrid,Centro,Piso,1250.0,30,45,1,1,0,0,0,0,0,2ª,16-03-2024 | 13:26
161,Madrid,Latina,Piso,1400.0,0,82,2,2,1,0,0,0,0,,16-03-2024 | 13:26
162,Madrid,Moncloa-Aravaca,Estudio,895.0,0,30,0,1,0,0,0,0,0,,16-03-2024 | 13:26
163,Madrid,Moncloa-Aravaca,Apartamento,2200.0,0,70,2,2,1,0,0,0,0,,16-03-2024 | 13:26
164,Madrid,Centro,Apartamento,1600.0,100,70,1,1,0,0,0,0,0,2ª,16-03-2024 | 13:26
165,Madrid,Centro,Apartamento,1200.0,100,65,1,1,0,0,0,0,0,3ª,16-03-2024 | 13:26
166,Madrid,Fuencarral-El Pardo,Dúplex,5000.0,0,119,1,2,0,0,0,0,0,1ª,16-03-2024 | 13:26
167,Madrid,Salamanca,Piso,2475.0,0,124,2,2,0,0,0,0,0,6ª,16-03-2024 | 13:26
168,Madrid,Centro,Piso,2040.0,0,40,1,1,0,0,0,0,0,bajo,16-03-2024 | 13:26
169,Madrid,Retiro,Piso,1750.0,50,95,2,1,0,0,0,0,0,1ª,16-03-2024 | 13:26
170,Madrid,Salamanca,Piso,3100.0,0,90,1,1,0,0,0,0,0,9ª,16-03-2024 | 13:26
171,Madrid,Centro,Estudio,790.0,55,30,0,1,1,0,0,0,0,4ª,16-03-2024 | 13:26
172,Madrid,Centro,Piso,1700.0,200,82,2,2,0,0,0,0,0,3ª,16-03-2024 | 13:26
173,Madrid,Retiro,Piso,1700.0,0,90,2,1,0,0,0,0,0,5ª,16-03-2024 | 13:26
174,Madrid,Salamanca,Piso,2500.0,0,120,2,2,0,0,0,0,0,4ª,16-03-2024 | 13:26
175,Madrid,Chamberi,Piso,2300.0,150,116,4,2,0,0,0,0,0,2ª,16-03-2024 | 13:26
176,Madrid,Chamberi,Piso,1100.0,100,75,1,1,0,0,0,0,0,2ª,16-03-2024 | 13:26
177,Madrid,Moncloa-Aravaca,Piso,2700.0,0,90,3,2,0,0,0,0,0,4ª,16-03-2024 | 13:26
178,Madrid,San Blas,Piso,1300.0,0,75,2,2,0,0,0,0,0,2ª,16-03-2024 | 13:26
179,Madrid,Retiro,Ático,1500.0,200,70,0,1,1,0,0,0,0,9ª,16-03-2024 | 13:26
180,Madrid,Chamberi,Piso,2800.0,0,230,4,3,0,0,0,0,0,2ª,16-03-2024 | 13:26
181,Madrid,Salamanca,Apartamento,1206.0,0,30,1,1,0,0,0,0,0,4ª,16-03-2024 | 13:26
182,Madrid,Ciudad Lineal,Piso,1300.0,0,64,2,1,0,0,0,0,0,bajo,16-03-2024 | 13:26
183,Madrid,Chamartin,Piso,1800.0,100,98,2,2,0,0,0,0,0,2ª,16-03-2024 | 13:26
184,Madrid,Chamberi,Estudio,750.0,100,35,0,1,0,0,1,0,0,5ª,16-03-2024 | 13:26
185,Madrid,Hortaleza,Casa adosada,7000.0,0,600,6,6,1,0,0,0,0,,16-03-2024 | 13:26
186,Madrid,Chamberi,Piso,3900.0,0,175,4,2,0,0,0,0,0,4ª,16-03-2024 | 13:26
187,Madrid,Moncloa-Aravaca,Apartamento,1224.0,0,52,2,1,0,0,0,0,0,2ª,16-03-2024 | 13:26
188,Madrid,Latina,Piso,1200.0,0,72,3,1,0,0,0,0,0,5ª,16-03-2024 | 13:26
189,Madrid,Tetuan,Loft,1100.0,0,60,1,1,0,0,0,0,0,1ª,16-03-2024 | 13:26
190,Madrid,Arganzuela,Piso,1900.0,100,80,2,2,0,0,0,0,0,9ª,16-03-2024 | 13:26
191,Madrid,Centro,Piso,3100.0,0,110,2,2,0,0,0,0,0,4ª,16-03-2024 | 13:26
192,Madrid,Moncloa-Aravaca,Piso,975.0,0,40,2,1,0,1,0,0,0,,16-03-2024 | 13:26
193,Madrid,Latina,Piso,1100.0,100,45,2,1,0,0,0,0,0,bajo,16-03-2024 | 13:26
194,Madrid,Salamanca,Piso,2950.0,150,143,3,2,0,0,0,0,0,4ª,16-03-2024 | 13:26
195,Madrid,Moncloa-Aravaca,Piso,1600.0,0,99,2,2,1,0,0,0,0,,16-03-2024 | 13:26
196,Madrid,Centro,Piso,650.0,0,65,2,1,0,0,0,0,0,2ª,16-03-2024 | 13:26
197,Madrid,Hortaleza,Casa adosada,5400.0,0,400,4,4,0,1,0,0,0,,16-03-2024 | 13:26
198,Madrid,Moncloa-Aravaca,Piso,1500.0,100,130,2,2,1,0,0,0,0,,16-03-2024 | 13:26
199,Madrid,Ciudad Lineal,Piso,1100.0,0,40,2,1,0,0,0,0,0,2ª,16-03-2024 | 13:26
200,Madrid,Salamanca,Piso,2000.0,100,72,2,1,1,0,0,0,0,4ª,16-03-2024 | 13:26
201,Madrid,Chamberi,Apartamento,4605.0,0,113,3,3,1,0,0,0,0,6ª,16-03-2024 | 13:26
202,Madrid,Centro,Piso,3200.0,0,157,3,2,1,0,0,0,0,3ª,16-03-2024 | 13:26
203,Madrid,Fuencarral-El Pardo,Piso,1550.0,0,106,3,2,1,0,0,0,0,3ª,16-03-2024 | 13:26
204,Madrid,Centro,Estudio,750.0,0,22,0,1,0,0,1,0,0,3ª,16-03-2024 | 13:26
205,Madrid,Chamartin,Ático,4700.0,0,320,4,3,1,0,0,0,0,1ª,16-03-2024 | 13:26
206,Madrid,Tetuan,Piso,1250.0,0,55,1,1,0,0,0,1,0,2ª,16-03-2024 | 13:26
207,Madrid,Chamartin,Piso,2750.0,250,156,4,3,1,0,0,0,0,3ª,16-03-2024 | 13:26
208,Madrid,Arganzuela,Apartamento,1450.0,0,53,1,1,1,0,0,0,0,4ª,16-03-2024 | 13:26
209,Madrid,Salamanca,Piso,4200.0,0,180,4,3,1,0,0,0,0,6ª,16-03-2024 | 13:26
210,Madrid,Retiro,Piso,1695.0,205,90,3,1,1,0,0,0,0,1ª,16-03-2024 | 13:27
211,Madrid,Salamanca,Piso,2250.0,150,90,2,2,1,0,1,0,0,,16-03-2024 | 13:27
212,Madrid,Centro,Ático,1225.0,525,46,1,1,1,0,0,0,0,4ª,16-03-2024 | 13:27
213,Madrid,Tetuan,Piso,2990.0,0,137,3,2,1,1,0,0,0,,16-03-2024 | 13:27
214,Madrid,Villa de Vallecas,Piso,950.0,0,54,1,1,1,0,0,0,0,2ª,16-03-2024 | 13:27
215,Madrid,Arganzuela,Piso,1400.0,0,98,3,1,1,0,0,0,0,1ª,16-03-2024 | 13:27
216,Madrid,Retiro,Piso,2700.0,0,179,3,3,1,1,0,0,0,,16-03-2024 | 13:27
217,Madrid,Latina,Piso,1800.0,100,115,3,2,1,1,0,0,0,,16-03-2024 | 13:27
218,Madrid,Hortaleza,Casa o chalet,4400.0,0,325,4,4,0,1,1,0,0,,16-03-2024 | 13:27
219,Madrid,Salamanca,Piso,5100.0,0,186,3,3,1,0,0,0,0,4ª,16-03-2024 | 13:27
220,Madrid,Salamanca,Piso,1300.0,100,47,1,1,1,0,1,0,0,,16-03-2024 | 13:27
221,Madrid,Latina,Piso,1100.0,0,68,2,1,0,1,0,0,0,1ª,16-03-2024 | 13:27
222,Madrid,Salamanca,Ático,1100.0,0,50,1,1,1,0,0,0,0,7ª,16-03-2024 | 13:27
223,Madrid,Chamartin,Apartamento,925.0,275,55,1,1,1,0,0,1,0,,16-03-2024 | 13:27
224,Madrid,Tetuan,Estudio,600.0,0,28,0,1,0,0,0,0,0,bajo,16-03-2024 | 13:27
225,Madrid,Puente de Vallecas,Estudio,700.0,0,25,0,1,0,1,1,0,0,4ª,16-03-2024 | 13:27
226,Madrid,Villaverde,Piso,870.0,30,59,2,1,0,1,0,0,0,,16-03-2024 | 13:27
227,Madrid,Moncloa-Aravaca,Casa o chalet,5250.0,0,600,4,4,0,1,0,0,0,,16-03-2024 | 13:27
228,Madrid,Tetuan,Piso,1750.0,0,75,2,1,1,0,0,0,0,10ª,16-03-2024 | 13:27
229,Madrid,Puente de Vallecas,Estudio,795.0,0,47,1,1,1,0,0,0,0,,16-03-2024 | 13:27
230,Madrid,Moncloa-Aravaca,Casa o chalet,5250.0,0,600,4,4,0,1,0,0,0,,16-03-2024 | 13:27
231,Madrid,Centro,Apartamento,1980.0,0,50,1,1,0,0,1,0,0,2ª,16-03-2024 | 13:27
232,Madrid,Chamberi,Piso,3050.0,0,70,1,1,0,0,1,0,0,,16-03-2024 | 13:27
233,Madrid,Vicálvaro,Obra Nueva,1581.0,0,91,3,0,1,0,0,0,0,1ª,16-03-2024 | 13:27
234,Madrid,Chamberi,Ático,2500.0,0,65,1,1,1,0,0,0,0,15,16-03-2024 | 13:27
235,Madrid,Villaverde,Piso,850.0,0,51,2,1,0,1,0,0,0,3ª,16-03-2024 | 13:27
236,Madrid,Salamanca,Piso,1800.0,0,92,2,1,1,0,0,0,0,6ª,16-03-2024 | 13:27
237,Madrid,Villaverde,Piso,1020.0,0,68,3,1,1,0,0,0,0,4ª,16-03-2024 | 13:27
238,Madrid,Centro,Piso,3500.0,0,240,4,3,1,0,0,0,0,2ª,16-03-2024 | 13:27
239,Madrid,Salamanca,Piso,1950.0,0,80,2,1,1,0,0,0,0,,16-03-2024 | 13:27
240,Madrid,San Blas,Piso,1050.0,0,62,3,1,0,1,0,0,0,4ª,16-03-2024 | 13:27
241,Madrid,Tetuan,Piso,1550.0,100,64,1,1,1,0,0,0,1,,16-03-2024 | 13:27
242,Madrid,Puente de Vallecas,Piso,1100.0,0,66,3,1,0,1,0,0,0,3ª,16-03-2024 | 13:27
